schemaVersion,recordType,title,authors,paper_url,github_url,github_stars,published_date,source_name,arxiv_id,github_forks,github_watchers
1.0,RESEARCH_PAPER,Fast Neural Architecture Search of Compact Semantic Segmentation Models via Auxiliary Cells,,https://arxiv.org/abs/1810.10804v3,https://github.com/DrSleep/nas-segm-pytorch,151,,Papers With Code / arXiv,1810.10804,23,151
1.0,RESEARCH_PAPER,Improving Response Selection in Multi-Turn Dialogue Systems by Incorporating Domain Knowledge,,http://arxiv.org/abs/1809.03194v3,https://github.com/SmartDataAnalytics/AK-DE-biGRU,58,,Papers With Code / arXiv,1809.03194,11,58
1.0,RESEARCH_PAPER,HyperMinHash: MinHash in LogLog space,,https://arxiv.org/abs/1710.08436v4,https://github.com/yunwilliamyu/hyperminhash,57,,Papers With Code / arXiv,1710.08436,8,57
1.0,RESEARCH_PAPER,Data compression in cosmology: A compressed likelihood for Planck data,,https://arxiv.org/abs/1909.05869v1,https://github.com/heatherprince/cosmoped,9,,Papers With Code / arXiv,1909.05869,2,9
1.0,RESEARCH_PAPER,Enhancing Discrete Choice Models with Representation Learning,,https://arxiv.org/abs/1812.09747v3,https://github.com/BSifringer/EnhancedDCM,45,,Papers With Code / arXiv,1812.09747,17,45
1.0,RESEARCH_PAPER,Sparse Perturbations for Improved Convergence in Stochastic Zeroth-Order Optimization,,https://arxiv.org/abs/2006.01759v2,https://github.com/StatNLP/sparse_szo,2,,Papers With Code / arXiv,2006.01759,1,2
1.0,RESEARCH_PAPER,Topics to Avoid: Demoting Latent Confounds in Text Classification,,https://arxiv.org/abs/1909.00453v2,https://github.com/Sachin19/adversarial-classify,9,,Papers With Code / arXiv,1909.00453,6,9
1.0,RESEARCH_PAPER,Depth-bounding is effective: Improvements and evaluation of unsupervised PCFG induction,,http://arxiv.org/abs/1809.03112v1,https://github.com/lifengjin/dimi_emnlp18,7,,Papers With Code / arXiv,1809.03112,4,7
1.0,RESEARCH_PAPER,CLFT: Camera-LiDAR Fusion Transformer for Semantic Segmentation in Autonomous Driving,,https://arxiv.org/abs/2404.17793v3,https://github.com/Claud1234/CLFT,38,,Papers With Code / arXiv,2404.17793,3,38
1.0,RESEARCH_PAPER,Efficient MDP Analysis for Selfish-Mining in Blockchains,,https://arxiv.org/abs/2007.05614v1,https://github.com/roibarzur/pto-selfish-mining,13,,Papers With Code / arXiv,2007.05614,5,13
1.0,RESEARCH_PAPER,Learning Latent Vector Spaces for Product Search,,http://arxiv.org/abs/1608.07253v1,https://github.com/cvangysel/SERT,111,,Papers With Code / arXiv,1608.07253,18,111
1.0,RESEARCH_PAPER,Reproducible Workflow on a Public Cloud for Computational Fluid Dynamics,,https://arxiv.org/abs/1904.07981v2,https://github.com/barbagroup/cloud-repro,9,,Papers With Code / arXiv,1904.07981,6,9
1.0,RESEARCH_PAPER,Sequential Feature Classification in the Context of Redundancies,,https://arxiv.org/abs/2004.00658v2,https://github.com/lpfann/squamish,0,,Papers With Code / arXiv,2004.00658,0,0
1.0,RESEARCH_PAPER,NUBES: A Corpus of Negation and Uncertainty in Spanish Clinical Texts,,https://arxiv.org/abs/2004.01092v1,https://github.com/Vicomtech/NUBes-negation-uncertainty-biomedical-corpus,7,,Papers With Code / arXiv,2004.01092,5,7
1.0,RESEARCH_PAPER,Nonnegative Gaussian process tomography for generalized segmented planar detectors,,https://arxiv.org/abs/1912.01058v1,https://github.com/decibelcooper/nngpt,7,,Papers With Code / arXiv,1912.01058,2,7
1.0,RESEARCH_PAPER,Learning an Optimally Reduced Formulation of OPF through Meta-optimization,,https://arxiv.org/abs/1911.06784v3,https://github.com/invenia/MetaOptOPF.jl,9,,Papers With Code / arXiv,1911.06784,3,9
1.0,RESEARCH_PAPER,k-Nearest Neighbour Classifiers: 2nd Edition (with Python examples),,https://arxiv.org/abs/2004.04523v2,https://github.com/PadraigC/kNNTutorial,19,,Papers With Code / arXiv,2004.04523,9,19
1.0,RESEARCH_PAPER,Constrained Concealment Attacks against Reconstruction-based Anomaly Detectors in Industrial Control Systems,,https://arxiv.org/abs/1907.07487v3,https://github.com/scy-phy/ICS-Evasion-Attacks,44,,Papers With Code / arXiv,1907.07487,8,44
1.0,RESEARCH_PAPER,Contextual Bandit with Adaptive Feature Extraction,,https://arxiv.org/abs/1802.00981v4,https://github.com/doerlbh/ABaCoDE,5,,Papers With Code / arXiv,1802.00981,1,5
1.0,RESEARCH_PAPER,MNIST-C: A Robustness Benchmark for Computer Vision,,https://arxiv.org/abs/1906.02337v1,https://github.com/google-research/mnist-c,72,,Papers With Code / arXiv,1906.02337,13,72
1.0,RESEARCH_PAPER,Deep Image Clustering with Category-Style Representation,,https://arxiv.org/abs/2007.10004v1,https://github.com/sKamiJ/DCCS,16,,Papers With Code / arXiv,2007.10004,2,16
1.0,RESEARCH_PAPER,QmeQ 1.0: An open-source Python package for calculations of transport through quantum dot devices,,http://arxiv.org/abs/1706.10104v2,https://github.com/gedaskir/qmeq,34,,Papers With Code / arXiv,1706.10104,23,34
1.0,RESEARCH_PAPER,Non-Gaussian Gaussian Processes for Few-Shot Regression,,https://arxiv.org/abs/2110.13561v1,https://github.com/gmum/non-gaussian-gaussian-processes,20,,Papers With Code / arXiv,2110.13561,2,20
1.0,RESEARCH_PAPER,Solving Inverse Problems With Deep Neural Networks -- Robustness Included?,,https://arxiv.org/abs/2011.04268v1,https://github.com/jmaces/robust-nets,30,,Papers With Code / arXiv,2011.04268,5,30
1.0,RESEARCH_PAPER,Interactive Classification by Asking Informative Questions,,https://arxiv.org/abs/1911.03598v2,https://github.com/asappresearch/interactive-classification,15,,Papers With Code / arXiv,1911.03598,4,15
1.0,RESEARCH_PAPER,ParAMS: Parameter Optimization for Atomistic and Molecular Simulations,,https://arxiv.org/abs/2102.08843v3,https://github.com/oiao/params_si,3,,Papers With Code / arXiv,2102.08843,0,3
1.0,RESEARCH_PAPER,LHCO_reader: A new code for reading and analyzing detector-level events stored in LHCO format,,http://arxiv.org/abs/1510.07319v2,https://github.com/andrewfowlie/LHCO_reader,3,,Papers With Code / arXiv,1510.07319,3,3
1.0,RESEARCH_PAPER,Approximate probabilistic verification of hybrid systems,,http://arxiv.org/abs/1412.6953v2,https://github.com/bgyori/hybrid,1,,Papers With Code / arXiv,1412.6953,0,1
1.0,RESEARCH_PAPER,Determining hyperbolicity of compact orientable 3-manifolds with torus boundary,,http://arxiv.org/abs/1410.7115v5,https://github.com/bobbycyiii/carrot,1,,Papers With Code / arXiv,1410.7115,0,1
1.0,RESEARCH_PAPER,Initial Semantics for Reduction Rules,,http://arxiv.org/abs/1212.5668v3,https://github.com/benediktahrens/monads,11,,Papers With Code / arXiv,1212.5668,2,11
1.0,RESEARCH_PAPER,Multiple Waves Propagate in Random Particulate Materials,,https://arxiv.org/abs/1810.10816v3,https://github.com/JuliaWaveScattering/EffectiveWaves.jl,19,,Papers With Code / arXiv,1810.10816,4,19
1.0,RESEARCH_PAPER,Slow cooling of hot polarons in halide perovskite solar cells,,http://arxiv.org/abs/1708.04158v1,https://github.com/WMD-group/hot-carrier-cooling,11,,Papers With Code / arXiv,1708.04158,5,11
1.0,RESEARCH_PAPER,Analysis of a certain polycyclic-group-based cryptosystem,,http://arxiv.org/abs/1504.05040v1,https://github.com/mkotov/polycyclic,0,,Papers With Code / arXiv,1504.05040,0,0
1.0,RESEARCH_PAPER,A Neuro-Inspired Autoencoding Defense Against Adversarial Perturbations,,https://arxiv.org/abs/2011.10867v2,https://github.com/canbakiskan/neuro-inspired-defense,0,,Papers With Code / arXiv,2011.10867,0,0
1.0,RESEARCH_PAPER,Denoising quantum states with Quantum Autoencoders -- Theory and Applications,,https://arxiv.org/abs/2012.14714v1,https://github.com/Tom-Achache/QAEs,1,,Papers With Code / arXiv,2012.14714,2,1
1.0,RESEARCH_PAPER,Multilingual Email Zoning,,https://arxiv.org/abs/2102.00461v2,https://github.com/cleverly-ai/multilingual-email-zoning,1,,Papers With Code / arXiv,2102.00461,0,1
1.0,RESEARCH_PAPER,Large-scale neural recordings call for new insights to link brain and behavior,,https://arxiv.org/abs/2103.14662v2,https://github.com/anne-urai/largescale_recordings,18,,Papers With Code / arXiv,2103.14662,2,18
1.0,RESEARCH_PAPER,Shellcode_IA32: A Dataset for Automatic Shellcode Generation,,https://arxiv.org/abs/2104.13100v4,https://github.com/dessertlab/Shellcode_IA32,42,,Papers With Code / arXiv,2104.13100,3,42
1.0,RESEARCH_PAPER,Of Models and Tin Men: A Behavioural Economics Study of Principal-Agent Problems in AI Alignment using Large-Language Models,,https://arxiv.org/abs/2307.11137v3,https://github.com/phelps-sg/llm-cooperation,13,,Papers With Code / arXiv,2307.11137,3,13
1.0,RESEARCH_PAPER,Aspect Sentiment Triplet Extraction Using Reinforcement Learning,,https://arxiv.org/abs/2108.06107v1,https://github.com/declare-lab/ASTE-RL,18,,Papers With Code / arXiv,2108.06107,3,18
1.0,RESEARCH_PAPER,ParC-Net: Position Aware Circular Convolution with Merits from ConvNets and Transformer,,https://arxiv.org/abs/2203.03952v5,https://github.com/hkzhang-git/ParC-Net,359,,Papers With Code / arXiv,2203.03952,53,359
1.0,RESEARCH_PAPER,DeepSplit: Scalable Verification of Deep Neural Networks via Operator Splitting,,https://arxiv.org/abs/2106.09117v3,https://github.com/ShaoruChen/DeepSplit,3,,Papers With Code / arXiv,2106.09117,1,3
1.0,RESEARCH_PAPER,Special subsets of addresses for blockchains using the secp256k1 curve,,https://arxiv.org/abs/2206.14107v1,https://github.com/GitGab19/blockchain-address-list-generation,2,,Papers With Code / arXiv,2206.14107,4,2
1.0,RESEARCH_PAPER,Verifiable Smart Contract Portability,,http://arxiv.org/abs/1902.03868v1,https://github.com/informartin/VeriSmart,5,,Papers With Code / arXiv,1902.03868,6,5
1.0,RESEARCH_PAPER,Deep Particulate Matter Forecasting Model Using Correntropy-Induced Loss,,https://arxiv.org/abs/2106.03032v2,https://github.com/appleparan/mise.py,1,,Papers With Code / arXiv,2106.03032,1,1
1.0,RESEARCH_PAPER,Optimal monomial quadratization for ODE systems,,https://arxiv.org/abs/2103.08013v3,https://github.com/AndreyBychkov/QBee,8,,Papers With Code / arXiv,2103.08013,2,8
1.0,RESEARCH_PAPER,Lessons on Parameter Sharing across Layers in Transformers,,https://arxiv.org/abs/2104.06022v4,https://github.com/takase/share_layer_params,28,,Papers With Code / arXiv,2104.06022,4,28
1.0,RESEARCH_PAPER,Energy-Efficient Parking Analytics System using Deep Reinforcement Learning,,https://arxiv.org/abs/2202.08973v2,https://github.com/pittcps/rl-parking,0,,Papers With Code / arXiv,2202.08973,0,0
1.0,RESEARCH_PAPER,Let there be a clock on the beach: Reducing Object Hallucination in Image Captioning,,https://arxiv.org/abs/2110.01705v2,https://github.com/furkanbiten/object-bias,15,,Papers With Code / arXiv,2110.01705,1,15
1.0,RESEARCH_PAPER,Semi-Supervised Domain Generalizable Person Re-Identification,,https://arxiv.org/abs/2108.05045v2,https://github.com/JDAI-CV/fast-reid,3989,,Papers With Code / arXiv,2108.05045,881,3989
1.0,RESEARCH_PAPER,Catch-A-Waveform: Learning to Generate Audio from a Single Short Example,,https://arxiv.org/abs/2106.06426v2,https://github.com/galgreshler/Catch-A-Waveform,190,,Papers With Code / arXiv,2106.06426,34,190
1.0,RESEARCH_PAPER,MedCare: Advancing Medical LLMs through Decoupling Clinical Alignment and Knowledge Aggregation,,https://arxiv.org/abs/2406.17484v3,https://github.com/BlueZeros/MedCare,4,,Papers With Code / arXiv,2406.17484,0,4
1.0,RESEARCH_PAPER,iCaRL: Incremental Classifier and Representation Learning,,http://arxiv.org/abs/1611.07725v2,https://github.com/srebuffi/iCaRL,273,,Papers With Code / arXiv,1611.07725,88,273
1.0,RESEARCH_PAPER,Deep learning approach for identification of HII regions during reionization in 21-cm observations,,https://arxiv.org/abs/2102.06713v2,https://github.com/micbia/SegU-Net,5,,Papers With Code / arXiv,2102.06713,1,5
1.0,RESEARCH_PAPER,Random Feature Stein Discrepancies,,https://arxiv.org/abs/1806.07788v5,https://bitbucket.org/jhhuggins/random-feature-stein-discrepancies,,,Papers With Code / arXiv,1806.07788,,
1.0,RESEARCH_PAPER,"A unified framework for closed-form nonparametric regression, classification, preference and mixed problems with Skew Gaussian Processes",,https://arxiv.org/abs/2012.06846v2,https://github.com/benavoli/SkewGP,16,,Papers With Code / arXiv,2012.06846,0,16
1.0,RESEARCH_PAPER,Domain-Specific Bias Filtering for Single Labeled Domain Generalization,,https://arxiv.org/abs/2110.00726v3,https://github.com/junkunyuan/DSBF,12,,Papers With Code / arXiv,2110.00726,0,12
1.0,RESEARCH_PAPER,"Benchmarking Chinese Text Recognition: Datasets, Baselines, and an Empirical Study",,https://arxiv.org/abs/2112.15093v2,https://github.com/FudanVI/benchmarking-chinese-text-recognition,506,,Papers With Code / arXiv,2112.15093,49,506
1.0,RESEARCH_PAPER,Visually Dehallucinative Instruction Generation: Know What You Don't Know,,https://arxiv.org/abs/2402.09717v1,https://github.com/ncsoft/idk,6,,Papers With Code / arXiv,2402.09717,2,6
1.0,RESEARCH_PAPER,Sub-Instruction Aware Vision-and-Language Navigation,,https://arxiv.org/abs/2004.02707v2,https://github.com/YicongHong/Fine-Grained-R2R,60,,Papers With Code / arXiv,2004.02707,4,60
1.0,RESEARCH_PAPER,Global Convergence and Generalization Bound of Gradient-Based Meta-Learning with Deep Neural Nets,,https://arxiv.org/abs/2006.14606v2,https://github.com/facebookresearch/higher,1625,,Papers With Code / arXiv,2006.14606,125,1625
1.0,RESEARCH_PAPER,PINTO: Faithful Language Reasoning Using Prompt-Generated Rationales,,https://arxiv.org/abs/2211.01562v3,https://github.com/wangpf3/pinto-faithful-language-reasoning,9,,Papers With Code / arXiv,2211.01562,3,9
1.0,RESEARCH_PAPER,Data Engineering for Scaling Language Models to 128K Context,,https://arxiv.org/abs/2402.10171v1,https://github.com/FranxYao/Long-Context-Data-Engineering,500,,Papers With Code / arXiv,2402.10171,33,500
1.0,RESEARCH_PAPER,Implicit Sparse Regularization: The Impact of Depth and Early Stopping,,https://arxiv.org/abs/2108.05574v2,https://github.com/jiangyuan-li/Implicit-Sparse-Regularization,2,,Papers With Code / arXiv,2108.05574,0,2
1.0,RESEARCH_PAPER,Multi-Agent Variational Occlusion Inference Using People as Sensors,,https://arxiv.org/abs/2109.02173v3,https://github.com/sisl/MultiAgentVariationalOcclusionInference,25,,Papers With Code / arXiv,2109.02173,8,25
1.0,RESEARCH_PAPER,Leveraging Locality in Abstractive Text Summarization,,https://arxiv.org/abs/2205.12476v2,https://github.com/yixinL7/PageSum,18,,Papers With Code / arXiv,2205.12476,2,18
1.0,RESEARCH_PAPER,Reflection from a multi-species material and its transmitted effective wavenumber,,http://arxiv.org/abs/1712.05427v3,https://github.com/JuliaWaveScattering/EffectiveWaves.jl,19,,Papers With Code / arXiv,1712.05427,4,19
1.0,RESEARCH_PAPER,Computational Performance of Deep Reinforcement Learning to find Nash Equilibria,,https://arxiv.org/abs/2104.12895v1,https://github.com/ckrk/bidding_learning,15,,Papers With Code / arXiv,2104.12895,7,15
1.0,RESEARCH_PAPER,Multimodal Knowledge Expansion,,https://arxiv.org/abs/2103.14431v3,https://github.com/zihuixue/MKE,10,,Papers With Code / arXiv,2103.14431,0,10
1.0,RESEARCH_PAPER,On Monte Carlo Tree Search for Weighted Vertex Coloring,,https://arxiv.org/abs/2202.01665v2,https://github.com/Cyril-Grelier/gc_wvcp_mcts,1,,Papers With Code / arXiv,2202.01665,1,1
1.0,RESEARCH_PAPER,A Perturbation-Based Kernel Approximation Framework,,https://arxiv.org/abs/2009.02955v2,https://github.com/roymitz/perturbation_kernel_approximation,1,,Papers With Code / arXiv,2009.02955,0,1
1.0,RESEARCH_PAPER,Panoptic SegFormer: Delving Deeper into Panoptic Segmentation with Transformers,,https://arxiv.org/abs/2109.03814v4,https://github.com/zhiqi-li/Panoptic-SegFormer,241,,Papers With Code / arXiv,2109.03814,33,241
1.0,RESEARCH_PAPER,Memory Efficient Meta-Learning with Large Images,,https://arxiv.org/abs/2107.01105v2,https://github.com/cambridge-mlg/LITE,11,,Papers With Code / arXiv,2107.01105,4,11
1.0,RESEARCH_PAPER,Reduced operator inference for nonlinear partial differential equations,,https://arxiv.org/abs/2102.00083v2,https://github.com/elizqian/operator-inference,13,,Papers With Code / arXiv,2102.00083,10,13
1.0,RESEARCH_PAPER,Learning to Compose with Professional Photographs on the Web,,http://arxiv.org/abs/1702.00503v2,https://github.com/yiling-chen/view-finding-network,76,,Papers With Code / arXiv,1702.00503,16,76
1.0,RESEARCH_PAPER,Towards Gradient-based Bilevel Optimization with Non-convex Followers and Beyond,,https://arxiv.org/abs/2110.00455v2,https://github.com/vis-opt-group/IAPTT-GM,0,,Papers With Code / arXiv,2110.00455,0,0
1.0,RESEARCH_PAPER,Fully convolutional Siamese neural networks for buildings damage assessment from satellite images,,https://arxiv.org/abs/2111.00508v1,https://github.com/BloodAxe/xView2-Solution,50,,Papers With Code / arXiv,2111.00508,10,50
1.0,RESEARCH_PAPER,ScienceMeter: Tracking Scientific Knowledge Updates in Language Models,,https://arxiv.org/abs/2505.24302v1,https://github.com/yikee/ScienceMeter,17,,Papers With Code / arXiv,2505.24302,0,17
1.0,RESEARCH_PAPER,A Unified View on Graph Neural Networks as Graph Signal Denoising,,https://arxiv.org/abs/2010.01777v2,https://github.com/alge24/ADA-UGNN,8,,Papers With Code / arXiv,2010.01777,3,8
1.0,RESEARCH_PAPER,Are Transformers More Robust Than CNNs?,,https://arxiv.org/abs/2111.05464v1,https://github.com/ytongbai/ViTs-vs-CNNs,180,,Papers With Code / arXiv,2111.05464,11,180
1.0,RESEARCH_PAPER,"$\texttt{express}$: extensible, high-level workflows for swifter $\textit{ab initio}$ materials modeling",,https://arxiv.org/abs/2109.11724v1,https://github.com/MineralsCloud/Express.jl,28,,Papers With Code / arXiv,2109.11724,1,28
1.0,RESEARCH_PAPER,ISSAFE: Improving Semantic Segmentation in Accidents by Fusing Event-based Data,,https://arxiv.org/abs/2008.08974v2,https://github.com/InSAI-Lab/ISSAFE,16,,Papers With Code / arXiv,2008.08974,4,16
1.0,RESEARCH_PAPER,Exploring Event-driven Dynamic Context for Accident Scene Segmentation,,https://arxiv.org/abs/2112.05006v1,https://github.com/InSAI-Lab/ISSAFE,16,,Papers With Code / arXiv,2112.05006,4,16
1.0,RESEARCH_PAPER,Utilising physics-guided deep learning to overcome data scarcity,,https://arxiv.org/abs/2211.15664v3,https://github.com/JinshuaiBai/PGDL_review,6,,Papers With Code / arXiv,2211.15664,1,6
1.0,RESEARCH_PAPER,Denoising of 3D MR images using a voxel-wise hybrid residual MLP-CNN model to improve small lesion diagnostic confidence,,https://arxiv.org/abs/2209.13818v1,https://github.com/laowangbobo/Residual_MLP_CNN_Mixer,18,,Papers With Code / arXiv,2209.13818,1,18
1.0,RESEARCH_PAPER,Size limits sensitivity in all kinetic schemes,,https://arxiv.org/abs/2112.07777v1,https://github.com/jaowen/nested-hysteresis,1,,Papers With Code / arXiv,2112.07777,0,1
1.0,RESEARCH_PAPER,Optab: Public code for generating gas opacity tables for radiation hydrodynamics simulations,,https://arxiv.org/abs/2112.05689v1,https://github.com/nombac/optab,20,,Papers With Code / arXiv,2112.05689,7,20
1.0,RESEARCH_PAPER,An Imaging Search for Post-Main-Sequence Planets of Sirius B,,https://arxiv.org/abs/2112.05234v1,https://github.com/mileslucas/sirius-b,2,,Papers With Code / arXiv,2112.05234,0,2
1.0,RESEARCH_PAPER,Online Mixed-Integer Optimization in Milliseconds,,https://arxiv.org/abs/1907.02206v4,https://github.com/bstellato/mlopt,105,,Papers With Code / arXiv,1907.02206,24,105
1.0,RESEARCH_PAPER,A twin-decoder structure for incompressible laminar flow reconstruction with uncertainty estimation around 2D obstacles,,https://arxiv.org/abs/2104.03619v2,https://github.com/cfl-minds/twin_autoencoder,2,,Papers With Code / arXiv,2104.03619,1,2
1.0,RESEARCH_PAPER,Product1M: Towards Weakly Supervised Instance-Level Product Retrieval via Cross-modal Pretraining,,https://arxiv.org/abs/2107.14572v2,https://github.com/zhanxlin/Product1M,89,,Papers With Code / arXiv,2107.14572,6,89
1.0,RESEARCH_PAPER,Exploiting Anti-monotonicity of Multi-label Evaluation Measures for Inducing Multi-label Rules,,http://arxiv.org/abs/1812.06833v1,https://github.com/keelm/SeCo-MLC,0,,Papers With Code / arXiv,1812.06833,3,0
1.0,RESEARCH_PAPER,Efficient Discovery of Expressive Multi-label Rules using Relaxed Pruning,,https://arxiv.org/abs/1908.06874v1,https://github.com/keelm/SeCo-MLC,0,,Papers With Code / arXiv,1908.06874,3,0
1.0,RESEARCH_PAPER,The R2D2 Prior for Generalized Linear Mixed Models,,https://arxiv.org/abs/2111.10718v3,https://github.com/eyanchenko/r2d2glmm,3,,Papers With Code / arXiv,2111.10718,0,3
1.0,RESEARCH_PAPER,Auto-Encoding Score Distribution Regression for Action Quality Assessment,,https://arxiv.org/abs/2111.11029v2,https://github.com/Luciferbobo/DAE-AQA,39,,Papers With Code / arXiv,2111.11029,5,39
1.0,RESEARCH_PAPER,Exploiting Adapters for Cross-lingual Low-resource Speech Recognition,,https://arxiv.org/abs/2105.11905v2,https://github.com/jindongwang/transferlearning,14351,,Papers With Code / arXiv,2105.11905,3835,14351
1.0,RESEARCH_PAPER,"Rate Coding or Direct Coding: Which One is Better for Accurate, Robust, and Energy-efficient Spiking Neural Networks?",,https://arxiv.org/abs/2202.03133v2,https://github.com/Intelligent-Computing-Lab-Panda/Rate-vs-Direct,20,,Papers With Code / arXiv,2202.03133,2,20
1.0,RESEARCH_PAPER,Narwhal and Tusk: A DAG-based Mempool and Efficient BFT Consensus,,https://arxiv.org/abs/2105.11827v4,https://github.com/asonnino/narwhal,116,,Papers With Code / arXiv,2105.11827,50,116
1.0,RESEARCH_PAPER,Multi-UAV Path Planning for Wireless Data Harvesting with Deep Reinforcement Learning,,https://arxiv.org/abs/2010.12461v3,https://github.com/hbayerlein/uav_data_harvesting,220,,Papers With Code / arXiv,2010.12461,49,220
1.0,RESEARCH_PAPER,Multivariate functional group sparse regression: functional predictor selection,,https://arxiv.org/abs/2107.02146v2,https://github.com/Ali-Mahzarnia/MFSGrp,1,,Papers With Code / arXiv,2107.02146,1,1
1.0,RESEARCH_PAPER,DDP-GCN: Multi-Graph Convolutional Network for Spatiotemporal Traffic Forecasting,,https://arxiv.org/abs/1905.12256v3,https://github.com/SNU-DRL/DDP-GCN,15,,Papers With Code / arXiv,1905.12256,5,15
1.0,RESEARCH_PAPER,Inferring dark matter substructure with astrometric lensing beyond the power spectrum,,https://arxiv.org/abs/2110.01620v2,https://github.com/smsharma/neural-global-astrometry,4,,Papers With Code / arXiv,2110.01620,1,4
1.0,RESEARCH_PAPER,3D Shape Reconstruction from Free-Hand Sketches,,https://arxiv.org/abs/2006.09694v2,https://github.com/samaonline/3D-Shape-Reconstruction-from-Free-Hand-Sketches,37,,Papers With Code / arXiv,2006.09694,4,37
1.0,RESEARCH_PAPER,Input Selection for Bandwidth-Limited Neural Network Inference,,https://arxiv.org/abs/1906.04673v2,https://github.com/StefOe/selection-masks,2,,Papers With Code / arXiv,1906.04673,0,2
1.0,RESEARCH_PAPER,On approximate data reduction for the Rural Postman Problem: Theory and experiments,,http://arxiv.org/abs/1812.10131v3,https://gitlab.com/rvb/rpp-psaks,,,Papers With Code / arXiv,1812.10131,,
1.0,RESEARCH_PAPER,AdaRNN: Adaptive Learning and Forecasting of Time Series,,https://arxiv.org/abs/2108.04443v2,https://github.com/jindongwang/transferlearning,14351,,Papers With Code / arXiv,2108.04443,3835,14351
1.0,RESEARCH_PAPER,AutoLabel: CLIP-based framework for Open-set Video Domain Adaptation,,https://arxiv.org/abs/2304.01110v2,https://github.com/gzaraunitn/autolabel,21,,Papers With Code / arXiv,2304.01110,0,21
1.0,RESEARCH_PAPER,Respecting Time Series Properties Makes Deep Time Series Forecasting Perfect,,https://arxiv.org/abs/2207.10941v1,https://github.com/OrigamiSL/RTNet2022,12,,Papers With Code / arXiv,2207.10941,4,12
1.0,RESEARCH_PAPER,ArgSciChat: A Dataset for Argumentative Dialogues on Scientific Papers,,https://arxiv.org/abs/2202.06690v3,https://github.com/federicoruggeri/argscichat_project,5,,Papers With Code / arXiv,2202.06690,0,5
1.0,RESEARCH_PAPER,Twitter Dataset for 2022 Russo-Ukrainian Crisis,,https://arxiv.org/abs/2203.02955v1,https://github.com/ehsanulhaq1/russo_ukraine_dataset,47,,Papers With Code / arXiv,2203.02955,12,47
1.0,RESEARCH_PAPER,How Much Does Attention Actually Attend? Questioning the Importance of Attention in Pretrained Transformers,,https://arxiv.org/abs/2211.03495v1,https://github.com/schwartz-lab-NLP/papa,27,,Papers With Code / arXiv,2211.03495,2,27
1.0,RESEARCH_PAPER,Semantics-Adaptive Activation Intervention for LLMs via Dynamic Steering Vectors,,https://arxiv.org/abs/2410.12299v1,https://github.com/weixuan-wang123/SADI,19,,Papers With Code / arXiv,2410.12299,1,19
1.0,RESEARCH_PAPER,DisCo: Remedy Self-supervised Learning on Lightweight Models with Distilled Contrastive Learning,,https://arxiv.org/abs/2104.09124v7,https://github.com/Yuting-Gao/DisCo-pytorch,102,,Papers With Code / arXiv,2104.09124,11,102
1.0,RESEARCH_PAPER,Interpretable Self-Aware Neural Networks for Robust Trajectory Prediction,,https://arxiv.org/abs/2211.08701v1,https://github.com/sisl/InterpretableSelfAwarePrediction,21,,Papers With Code / arXiv,2211.08701,1,21
1.0,RESEARCH_PAPER,Modeling microlensing events with MulensModel,,http://arxiv.org/abs/1803.01003v3,https://github.com/rpoleski/MulensModel,67,,Papers With Code / arXiv,1803.01003,20,67
1.0,RESEARCH_PAPER,Streaming Velocity Effects on the Post-reionization 21 cm Baryon Acoustic Oscillation Signal,,https://arxiv.org/abs/2107.07615v2,https://github.com/CosmoSheep/HIPowerSpectrum,0,,Papers With Code / arXiv,2107.07615,0,0
1.0,RESEARCH_PAPER,"A Unified Transformer Framework for Group-based Segmentation: Co-Segmentation, Co-Saliency Detection and Video Salient Object Detection",,https://arxiv.org/abs/2203.04708v2,https://github.com/suyukun666/UFO,302,,Papers With Code / arXiv,2203.04708,50,302
1.0,RESEARCH_PAPER,End-to-end symbolic regression with transformers,,https://arxiv.org/abs/2204.10532v1,https://github.com/facebookresearch/symbolicregression,133,,Papers With Code / arXiv,2204.10532,30,133
1.0,RESEARCH_PAPER,A Conflict-Based Search Framework for Multi-Objective Multi-Agent Path Finding,,https://arxiv.org/abs/2101.03805v5,https://github.com/rap-lab-org/public_cppmomapf,40,,Papers With Code / arXiv,2101.03805,2,40
1.0,RESEARCH_PAPER,Single-stream CNN with Learnable Architecture for Multi-source Remote Sensing Data,,https://arxiv.org/abs/2109.06094v2,https://github.com/yyyyangyi/CNNs-for-Multi-Source-Remote-Sensing-Data-Fusion,63,,Papers With Code / arXiv,2109.06094,6,63
1.0,RESEARCH_PAPER,On the performance of deep learning models for time series classification in streaming,,https://arxiv.org/abs/2003.02544v2,https://github.com/pedrolarben/ADLStream,16,,Papers With Code / arXiv,2003.02544,8,16
1.0,RESEARCH_PAPER,KTRL+F: Knowledge-Augmented In-Document Search,,https://arxiv.org/abs/2311.08329v4,https://github.com/kaistAI/KtrlF,23,,Papers With Code / arXiv,2311.08329,4,23
1.0,RESEARCH_PAPER,Transfer Learning with Gaussian Processes for Bayesian Optimization,,https://arxiv.org/abs/2111.11223v2,https://github.com/boschresearch/transfergpbo,7,,Papers With Code / arXiv,2111.11223,2,7
1.0,RESEARCH_PAPER,"Querying Inconsistent Prioritized Data with ORBITS: Algorithms, Implementation, and Experiments",,https://arxiv.org/abs/2202.07980v2,https://github.com/bourgaux/orbits,2,,Papers With Code / arXiv,2202.07980,1,2
